u,v,lon,lat,length,N01,N02,N03,N06,N07,N08,N14,N15,N17,N_YP,N_GC,N_MED,N_WAIT,priority,csvi_E,csvi_S_env,csvi_S_contact,csvi_AC_phys,csvi_AC_social
62901922,62901934,121.4729227,31.198892200000003,97.63587227252584,0.0,0.5875548122846443,0.04900726891875985,0.3141348336788076,0.18214500478227563,0.2911330293961036,0.06162463950556145,0.5566191317781348,0.14809960770243596,0.34381770030935116,0.3184439266533916,0.0,0.0,0.19786080707667256,0.48988782591664154,0.04171142857461448,0.2834367455553129,0.0012696781449248965,0.0
62901922,3559962073,121.47421835,31.19681445,527.954565106668,0.0,0.49940480394165315,0.03542217223879965,0.5693909781857664,0.40433592105270344,0.46976102505994866,0.06434530031011743,0.6569958588520661,0.09836209843656384,0.36323085771153796,0.22070418900515723,0.0,0.0,0.19196229807391274,0.41181002925643745,0.07913129835756795,0.2961329678561048,0.00023971404877571085,0.0
467035962,62901921,121.47326135,31.199411849999997,70.5482717419472,0.0,0.5875548122846443,0.04413233410182074,0.3141348336788076,0.3115421544572242,0.4017077636873211,0.05691766933423624,0.5801877268933155,0.18229414532272328,0.34381770030935116,0.3184439266533916,0.0,0.0,0.22570478468026348,0.48988782591664154,0.08133593513712693,0.28956874131422233,0.009872989778288455,0.0
467035962,64841401,121.4733366,31.1997149,37.0957613714427,0.0,0.5875548122846443,0.04413233410182074,0.0,0.3115421544572242,0.4017077636873211,0.037607026607396836,0.5801877268933155,0.16011156279299635,0.34381770030935116,0.3184439266533916,0.0,0.0,0.22570478468026348,0.48988782591664154,0.08133593513712693,0.28956874131422233,0.009872989778288455,0.0
467035962,467035963,121.47305475,31.19973695,19.124349746337817,0.0,0.689954993242923,0.04413233410182074,0.3141348336788076,0.3115421544572242,0.4017077636873211,0.05691766933423624,0.5801877268933155,0.18229414532272328,0.5257419309761797,0.4332121775289029,0.0,0.0,0.3721287891946864,0.5715803378904759,0.08133593513712693,0.44278822489913716,0.009872989778288455,0.0
62901934,62901922,121.4729227,31.198892200000003,97.63587227252584,0.0,0.5875548122846443,0.04900726891875985,0.3141348336788076,0.18214500478227563,0.2911330293961036,0.06162463950556145,0.5566191317781348,0.14809960770243596,0.34381770030935116,0.3184439266533916,0.0,0.0,0.19786080707667256,0.48988782591664154,0.04171142857461448,0.2834367455553129,0.0012696781449248965,0.0
62901934,467035970,121.47232725,31.199117450000003,100.84565917456433,0.0,0.1253866537043886,0.021922947856242804,0.3141348336788076,0.3115421544572242,0.4017077636873211,0.03524710180327517,0.5801877268933155,0.18229414532272328,0.3789384320682827,0.045133069621520916,0.0,0.0,0.05310111520526769,0.10674234846841103,0.08133593513712693,0.3191479807783857,0.009872989778288455,0.0
62901934,86784826,121.4732466,31.1977919,260.5321686011465,0.0,0.37413733698336765,0.023846430602304763,0.3141348336788076,0.17046544752884427,0.2924343740612209,0.03669198122267145,0.5274919355920752,0.15039449767972404,0.40552026373578076,0.18432645983781526,0.0,0.0,0.1582278782766361,0.31305823673391087,0.06828317310361362,0.33860593089016305,0.004387901078227037,0.0
3559962073,62901922,121.47421835,31.19681445,527.954565106668,0.0,0.49940480394165315,0.03542217223879965,0.5693909781857664,0.40433592105270344,0.46976102505994866,0.06434530031011743,0.6569958588520661,0.09836209843656384,0.36323085771153796,0.22070418900515723,0.0,0.0,0.19196229807391274,0.41181002925643745,0.07913129835756795,0.2961329678561048,0.00023971404877571085,0.0
3559962073,68065435,121.47333565,31.1986087,957.0176233695177,0.0,0.3556545149525014,0.04900726891875985,0.3141348336788076,0.18214500478227563,0.2911330293961036,0.06162463950556145,0.5566191317781348,0.10373444264298208,0.39209148580560094,0.17329825518263914,0.0,0.0,0.13804773150300437,0.30452366321745394,0.04171142857461448,0.3232327323366257,0.0012696781449248965,0.0
