id,name,type,typecode,address,lng,lat,tel,rating,cost,group,pname,cityname,adname
BV10024938,中山南二路东安路(公交站),交通设施服务;公交车站;公交车站相关,150700,104路;111路;41路;456路;49路;734路;818路;933路;大桥六线,121.457622,31.187418,,[],[],交通设施,上海市,上海市,徐汇区
BV10030875,桂平路江安路(公交站),交通设施服务;公交车站;公交车站相关,150700,1252路;257路;803路;804路;93路;946路,121.412406,31.148474,,[],[],交通设施,上海市,上海市,徐汇区
BV11665555,淡水路金陵东路(公交站),交通设施服务;公交车站;公交车站相关,150700,青浦DZ9线,121.472133,31.222692,,[],[],交通设施,上海市,上海市,黄浦区
BV10029692,肇嘉浜路东安路(公交站),交通设施服务;公交车站;公交车站相关,150700,171路;205路;303路;43路;50路;864路;927路;957路;徐川专线;春运24线(原303路),121.448650,31.199218,,[],[],交通设施,上海市,上海市,徐汇区
BV10025702,斜土路枫林路(公交站),交通设施服务;公交车站;公交车站相关,150700,171路;301路;303路;49路;572路;72路;733路;89路;932路;徐汇滨江环线;春运24线(原303路);春运4线(原301路);隧道二线;隧道夜宵一线,121.457077,31.196325,,[],[],交通设施,上海市,上海市,徐汇区
BV10025681,长华路华泾路(公交站),交通设施服务;公交车站;公交车站相关,150700,714路;731路;770路;浦西滨江1路,121.448927,31.120107,,[],[],交通设施,上海市,上海市,徐汇区
BV10030490,虹桥路伊犁路(公交站),交通设施服务;公交车站;公交车站相关,150700,320路;827路;836路;上青线;春运29线(原上青线),121.407951,31.197460,,[],[],交通设施,上海市,上海市,长宁区
BV10029690,古美路漕宝路(公交站),交通设施服务;公交车站;公交车站相关,150700,120路;171路;205路;700路;虹桥镇2路,121.399505,31.159201,,[],[],交通设施,上海市,上海市,闵行区
BV09478070,英业达集团(公交站),交通设施服务;公交车站;公交车站相关,150700,Z501路,121.394177,31.169438,,[],[],交通设施,上海市,上海市,徐汇区
BV10026122,七莘路莘北路(公交站),交通设施服务;公交车站;公交车站相关,150700,189路;196路;91路;春运14线(原虹桥枢纽4路);春运临2线(原虹桥枢纽4路);虹桥枢纽4路,121.375591,31.114773,,[],[],交通设施,上海市,上海市,闵行区
BV10029782,南京西路石门一路(公交站),交通设施服务;公交车站;公交车站相关,150700,20路;330路;37路,121.460533,31.230603,,[],[],交通设施,上海市,上海市,静安区
BV10339826,老西门(复兴东路)(公交站),交通设施服务;公交车站;公交车站相关,150700,24路;715路;775路;969路,121.486893,31.220356,,[],[],交通设施,上海市,上海市,黄浦区
BV10025709,斜土路东安路(公交站),交通设施服务;公交车站;公交车站相关,150700,218路;301路;303路;572路;72路;733路;89路;932路;徐闵夜宵专线;春运4线(原301路);隧道二线;隧道夜宵一线,121.451004,31.193697,,[],[],交通设施,上海市,上海市,徐汇区
BV10025748,新镇路吴中路(公交站),交通设施服务;公交车站;公交车站相关,150700,173路;709路;739路;753路,121.356934,31.164558,,[],[],交通设施,上海市,上海市,闵行区
BV10025752,漕宝路虹莘路(公交站),交通设施服务;公交车站;公交车站相关,150700,198路;735路;739路;763路;92路,121.376207,31.157930,,[],[],交通设施,上海市,上海市,闵行区
BV10029785,中山南一路西藏南路(公交站),交通设施服务;公交车站;公交车站相关,150700,111路;23路;318路;715路;96路,121.488581,31.201438,,[],[],交通设施,上海市,上海市,黄浦区
BV10038830,肇嘉浜路高安路(公交站),交通设施服务;公交车站;公交车站相关,150700,徐闵线,121.447938,31.199023,,[],[],交通设施,上海市,上海市,徐汇区
BV10025444,海宁路晋元路(公交站),交通设施服务;公交车站;公交车站相关,150700,315路;332路;510路;58路;930路;春运10线(原315路);春运3线(原隧道夜宵线);隧道三线;隧道夜宵线,121.468333,31.244265,,[],[],交通设施,上海市,上海市,静安区
BV10032375,石龙路地铁站(公交站),交通设施服务;公交车站;公交车站相关,150700,156路;上奉专线,121.443474,31.157452,,[],[],交通设施,上海市,上海市,徐汇区
BV10025312,曹杨六村(公交站),交通设施服务;公交车站;公交车站相关,150700,319路;44路;63路;837路;876路;948路;94路;春运26线(原319路),121.413503,31.239401,,[],[],交通设施,上海市,上海市,普陀区
BV10813517,秀文路园文路(公交站),交通设施服务;公交车站;公交车站相关,150700,125路B线;189路;91路;虹桥枢纽4路;虹桥枢纽5路;闵行21路;闵行33路A线;闵行33路B线;闵行55路,121.366250,31.123255,,[],[],交通设施,上海市,上海市,闵行区
BV10860393,常德路(快速公交站),交通设施服务;公交车站;快速公交站,150704,71路;71路区间,121.448412,31.221545,,[],[],交通设施,上海市,上海市,静安区
BV10030145,成都北路延安东路(公交站),交通设施服务;公交车站;公交车站相关,150700,(停运)E乘巴士006路;109路;36路;840路;869路;933路;95路,121.467883,31.226123,,[],[],交通设施,上海市,上海市,黄浦区
BV10384095,龙水南路天钥桥南路(公交站),交通设施服务;公交车站;公交车站相关,150700,56路区间;733路;932路,121.453230,31.153484,,[],[],交通设施,上海市,上海市,徐汇区
BV10025846,顾戴路龙茗路(公交站),交通设施服务;公交车站;公交车站相关,150700,732路;753路;764路;803路;闵行8路,121.385414,31.138250,,[],[],交通设施,上海市,上海市,闵行区
BV10025200,中山西路天山路(公交站),交通设施服务;公交车站;公交车站相关,150700,190路;224路;224路大站车;309路;519路;69路;754路;856路;857路;909路;941路,121.411990,31.207927,,[],[],交通设施,上海市,上海市,长宁区
BV10025620,长宁路中山西路(公交站),交通设施服务;公交车站;公交车站相关,150700,190路;316路/316路(夜宵线);519路;54路;67路;737路;765路;857路;88路;909路;春运22线(原316路),121.412905,31.217358,,[],[],交通设施,上海市,上海市,长宁区
BV10384919,园南二村(公交站),交通设施服务;公交车站;公交车站相关,150700,720路;824路,121.442418,31.142816,,[],[],交通设施,上海市,上海市,徐汇区
BV10030645,福州路浙江中路(公交站),交通设施服务;公交车站;公交车站相关,150700,980路;隧道三线;隧道六线;隧道夜宵线,121.480057,31.232977,,[],[],交通设施,上海市,上海市,黄浦区
BV10031595,重庆南路建国中路(公交站),交通设施服务;公交车站;公交车站相关,150700,36路;786路;869路;932路;933路;95路;974路;986路;986路(区间);大桥一线高峰车;隧道八线,121.471350,31.211389,,[],[],交通设施,上海市,上海市,黄浦区
BV10026021,梅川路丹巴路(公交站),交通设施服务;公交车站;公交车站相关,150700,837路;947路;948路,121.390602,31.240234,,[],[],交通设施,上海市,上海市,普陀区
BV10031644,重庆北路延安东路(公交站),交通设施服务;公交车站;公交车站相关,150700,780路,121.470271,31.224229,,[],[],交通设施,上海市,上海市,黄浦区
BV10031577,乌鲁木齐北路延安西路(公交站),交通设施服务;公交车站;公交车站相关,150700,113路;321路;40路;48路;93路,121.443420,31.219053,,[],[],交通设施,上海市,上海市,静安区
BV10860378,水城南路(快速公交站),交通设施服务;公交车站;快速公交站,150704,71路;71路区间,121.392183,31.196850,,[],[],交通设施,上海市,上海市,长宁区
BV10024936,中山南一路打浦路(公交站),交通设施服务;公交车站;公交车站相关,150700,111路;205路;327路;45路;781路;933路;大桥六线,121.475417,31.196450,,[],[],交通设施,上海市,上海市,黄浦区
BV10026025,清峪路万镇路(公交站),交通设施服务;公交车站;公交车站相关,150700,551路;727路;765路;876路,121.373815,31.238533,,[],[],交通设施,上海市,上海市,普陀区
BV10033321,老西门(西藏南路)(公交站),交通设施服务;公交车站;公交车站相关,150700,18路;23路;318路;454路;781路;782路;969路,121.484217,31.216677,,[],[],交通设施,上海市,上海市,黄浦区
BV10025133,天山西路剑河路(公交站),交通设施服务;公交车站;公交车站相关,150700,141路;216路;316路/316路(夜宵线);750路;808路;846路;855路;855路(区间);889路;91路;春运22线(原316路),121.370330,31.217391,,[],[],交通设施,上海市,上海市,长宁区
BV10491002,莲花路地铁站(南方商城)(公交站),交通设施服务;公交车站;公交车站相关,150700,757路,121.401360,31.130920,,[],[],交通设施,上海市,上海市,闵行区
BV10338347,春申路畹町路(公交站),交通设施服务;公交车站;公交车站相关,150700,703路;759路;873路;莘庄3路B线;闵行25路B线;闵行31路,121.400528,31.105788,,[],[],交通设施,上海市,上海市,闵行区
B0FFGL09SO,龙华寺地面停车场,交通设施服务;停车场;公共停车场,150904,龙华路2787号(龙华地铁站5号口步行280米),121.452393,31.175458,,[],[],交通设施,上海市,上海市,徐汇区
B0FFGCHSGG,豫园停车场,交通设施服务;停车场;公共停车场|交通设施服务;停车场;路边停车场,150904|150906,侯家路91弄(豫园地铁站3B口步行430米),121.490025,31.226574,18916889340,[],[],交通设施,上海市,上海市,黄浦区
B0FFF5U96Y,外滩停车库,交通设施服务;停车场;公共停车场,150904,中山东一路49号,121.490732,31.240362,,[],[],交通设施,上海市,上海市,黄浦区
B0FFGWHLTQ,莘庄梅园停车场,交通设施服务;停车场;公共停车场,150904,虹莘路688号莘庄梅园,121.391125,31.116317,,[],[],交通设施,上海市,上海市,闵行区
B00156CYQV,上海南站北广场地下停车场,交通设施服务;停车场;公共停车场,150904,漕河泾镇上海南站(上海南站地铁站4号入口步行350米),121.426671,31.152766,,[],[],交通设施,上海市,上海市,徐汇区
B0H2VCV9QH,上海东方体育中心P1停车场,交通设施服务;停车场;公共停车场,150904,耀体路上海东方体育中心,121.477676,31.153783,021-20238307,[],[],交通设施,上海市,上海市,浦东新区
B0K11COEQ0,Gate M西岸梦中心地下停车场,交通设施服务;停车场;公共停车场,150904,龙腾大道2266号Gate M西岸梦中心,121.465366,31.160932,,[],[],交通设施,上海市,上海市,徐汇区
B0FFKCTV0Q,闵行文化公园2号门停车场,交通设施服务;停车场;公共停车场,150904,吴中路2019号上海闵行文化公园(西北角),121.357818,31.166245,,[],[],交通设施,上海市,上海市,闵行区
B0FFG94DFI,上海南站南广场地下停车场,交通设施服务;停车场;公共停车场,150904,石龙路750-3号(上海南站地铁站2号口步行160米),121.431546,31.151269,,[],[],交通设施,上海市,上海市,徐汇区
B0HU1ZB8MQ,前滩太古里停车场,交通设施服务;停车场;公共停车场,150904,东育路500弄(东方体育中心地铁站2号口步行330米),121.482630,31.151987,,[],[],交通设施,上海市,上海市,浦东新区
B0K165VJ9M,上海荟聚停车场,交通设施服务;停车场;公共停车场,150904,金钟路788号上海荟聚(淞虹路地铁站5号口步行390米),121.357645,31.221973,,[],[],交通设施,上海市,上海市,长宁区
B0HKKCOGHX,世博文化公园P1停车场,交通设施服务;停车场;公共停车场,150904,世博大道2095号,121.476318,31.184211,,[],[],交通设施,上海市,上海市,浦东新区
B0J22ZO2GA,龙华会地下停车场,交通设施服务;停车场;公共停车场,150904,龙华路2778号龙华会(龙华地铁站出入口旁),121.452513,31.172452,,[],[],交通设施,上海市,上海市,徐汇区
B0HRR7VJQM,复旦大学附属儿科医院西停车场,交通设施服务;停车场;公共停车场,150904,万源路399号复旦大学附属儿科医院,121.392828,31.139109,,[],[],交通设施,上海市,上海市,闵行区
B0FFIGGCWB,宁国禅寺停车点,交通设施服务;停车场;公共停车场,150904,长华路宁国禅寺(西北角),121.449141,31.120511,,[],[],交通设施,上海市,上海市,徐汇区
B0G3D50SLW,闵行体育公园1号门停车场,交通设施服务;停车场;公共停车场,150904,新镇路456号(新镇路东侧),121.365919,31.145176,,[],[],交通设施,上海市,上海市,闵行区
B0FFG77KMO,上海长风公园停车场,交通设施服务;停车场;公共停车场,150904,大渡河路451号海底世界(长风公园4号门内)长风公园·长风海洋世界,121.397595,31.221381,,[],[],交通设施,上海市,上海市,普陀区
B0H6MRHTMN,环贸iapm地下停车场,交通设施服务;停车场;公共停车场,150904,淮海中路999号环贸iapm商场B4,121.457260,31.214699,,[],[],交通设施,上海市,上海市,徐汇区
B0GKOM741Y,新世界新丸中心地下停车场,交通设施服务;停车场;公共停车场,150904,新世界新丸中心NEW ONE(南京东路地铁站出入口旁),121.485703,31.238463,,5.0,[],交通设施,上海市,上海市,黄浦区
B0L6NMTB34,世博天地地下停车场,交通设施服务;停车场;公共停车场,150904,世博大道1467号世博天地,121.489152,31.185104,,[],[],交通设施,上海市,上海市,浦东新区
B0FFH7FRHS,前滩休闲公园12号门停车场,交通设施服务;停车场;公共停车场,150904,前滩大道与桐晚路交叉口东北80米,121.467649,31.150925,,[],[],交通设施,上海市,上海市,浦东新区
B0HRTM5H60,复旦大学附属中山医院东院区地下停车场,交通设施服务;停车场;公共停车场,150904,小木桥路268弄1-2号枫林路179号5号门,121.456093,31.198072,,[],[],交通设施,上海市,上海市,徐汇区
B0G02Z2I8M,港汇恒隆广场地下停车场,交通设施服务;停车场;公共停车场,150904,虹桥路1号上海港汇恒隆广场,121.437387,31.193972,,[],[],交通设施,上海市,上海市,徐汇区
B0FFF00JAH,上南路地面停车场,交通设施服务;停车场;公共停车场,150904,博成路1221号(中华艺术宫地铁站4号口步行100米),121.493693,31.186029,,[],[],交通设施,上海市,上海市,浦东新区
B0FFM8O96X,前滩体育公园停车场,交通设施服务;停车场;公共停车场,150904,前滩大道735号前滩体育公园(西北角),121.464291,31.147911,,[],[],交通设施,上海市,上海市,浦东新区
B0FFKH9Q1Q,世博文化公园双子山P4停车场,交通设施服务;停车场;公共停车场,150904,通耀路555号,121.482431,31.177001,,[],[],交通设施,上海市,上海市,浦东新区
B0FFG4IIVV,上海长途客运南站停车场,交通设施服务;停车场;公共停车场,150904,石龙路666号上海长途客运南站,121.434038,31.153052,,[],[],交通设施,上海市,上海市,徐汇区
B0GK7A0N9J,上海静安大悦城地下停车场,交通设施服务;停车场;公共停车场,150904,西藏北路166号上海大悦城1期B3层,121.472562,31.243749,,[],[],交通设施,上海市,上海市,静安区
B0G0T1G507,环球港地下停车场,交通设施服务;停车场;公共停车场,150904,中山北路3300号上海环球港B3,121.411997,31.233192,,[],[],交通设施,上海市,上海市,普陀区
B0KR6CXPX6,南京东路步行街地下停车场,交通设施服务;停车场;公共停车场,150904,南京东路558号南京路步行街,121.480772,31.235540,,[],[],交通设施,上海市,上海市,黄浦区
B0KG3ZHUSR,上海市第六人民医院地面停车场,交通设施服务;停车场;公共停车场,150904,宜山路600号上海交通大学医学院附属第六人民医院(徐汇院区),121.420851,31.178460,,[],[],交通设施,上海市,上海市,徐汇区
B0FFGE6B16,闵行文化公园3号门停车场,交通设施服务;停车场;公共停车场,150904,吴中路2019号上海闵行文化公园内(南侧),121.363008,31.158702,,[],[],交通设施,上海市,上海市,闵行区
B0IG7SOYQQ,复旦大学附属华山医院地面停车场,交通设施服务;停车场;公共停车场,150904,乌鲁木齐中路12号复旦大学附属华山医院,121.444011,31.216301,,[],[],交通设施,上海市,上海市,静安区
B00155KT4G,上海动物园西停车场,交通设施服务;停车场;公共停车场,150904,虹桥路2381号上海动物园内(南侧),121.364077,31.189737,,[],[],交通设施,上海市,上海市,长宁区
B0GKCRV5WW,百联南方购物中心立体停车场,交通设施服务;停车场;公共停车场,150904,沪闵路7388号百联南方购物中心F2,121.401471,31.132522,,[],[],交通设施,上海市,上海市,闵行区
B0GK27K6QP,兴业太古汇地下停车场,交通设施服务;停车场;公共停车场,150904,石门一路288号P2(南京西路地铁站6号口步行50米),121.463351,31.228888,,[],[],交通设施,上海市,上海市,静安区
B0H2G7V8GH,汉口路-道路停车位,交通设施服务;停车场;路边停车场,150906,汉口路,121.489349,31.236760,,[],[],交通设施,上海市,上海市,黄浦区
B0H1NU9IKO,上海交通大学医学院附属第九人民医院南部地下停车场,交通设施服务;停车场;公共停车场,150904,制造局路639号上海交通大学医学院附属第九人民医院(南部院区),121.486911,31.201567,,[],[],交通设施,上海市,上海市,黄浦区
B0FFKNKD00,出租车蓄车场,交通设施服务;停车场;专用停车场,150905,虹桥路辅路与迎宾二路交叉口东北100米,121.356379,31.188754,,[],[],交通设施,上海市,上海市,长宁区
B0GKKCX7MI,正大乐城停车场,交通设施服务;停车场;公共停车场,150904,龙华中路上海绿地中心(龙华中路地铁站1号口步行230米),121.459027,31.185973,,[],[],交通设施,上海市,上海市,徐汇区
B0G0TRFPI9,日月光中心地下停车场,交通设施服务;停车场;公共停车场,150904,徐家汇路618号日月光中心B3(打浦桥地铁站2号口旁),121.469443,31.205901,,[],[],交通设施,上海市,上海市,黄浦区
B0G07C52KT,近铁城市广场北区停车场,交通设施服务;停车场;公共停车场,150904,真江路近铁城市广场(真北路地铁站1号口步行130米),121.382734,31.233295,,[],[],交通设施,上海市,上海市,普陀区
B0G0RCEOTN,龙之梦城市生活中心地下停车场,交通设施服务;停车场;公共停车场,150904,长宁路1018号(中山公园地铁站出入口旁),121.415858,31.218927,,[],[],交通设施,上海市,上海市,长宁区
B0IRP75YLN,复旦大学附属儿科医院地面停车场,交通设施服务;停车场;公共停车场,150904,万源路399号复旦大学附属儿科医院,121.395969,31.140310,,[],[],交通设施,上海市,上海市,闵行区
B0G0RCDF2X,晶品地下停车场,交通设施服务;停车场;公共停车场,150904,CP静安(静安寺地铁站6号口步行320米),121.446972,31.226189,,[],[],交通设施,上海市,上海市,静安区
B0H2K56TYK,中庚·漫游城地下停车场,交通设施服务;停车场;公共停车场,150904,闵虹路8号中庚漫游城,121.397577,31.131357,,[],[],交通设施,上海市,上海市,闵行区
B0H2VCWIIC,上海东方体育中心P2停车场,交通设施服务;停车场;公共停车场,150904,耀体路701号东方体育中心,121.473957,31.154839,,[],[],交通设施,上海市,上海市,浦东新区
B0HDKUDL8Q,龙华寺内部停车场,交通设施服务;停车场;专用停车场,150905,龙华路2853号(近龙华西路)龙华寺(东北角),121.452366,31.175660,,[],[],交通设施,上海市,上海市,徐汇区
B0G394L3F6,七宝古镇1号停车场,交通设施服务;停车场;公共停车场,150904,七宝镇新镇路三佳花苑旁,121.358332,31.153554,,[],[],交通设施,上海市,上海市,闵行区
B0GKNU83YA,美罗城地下停车场,交通设施服务;停车场;公共停车场,150904,肇嘉浜路1111号美罗城B2,121.440522,31.193502,,[],[],交通设施,上海市,上海市,徐汇区
B0FFGJO7F5,上海新天地南里地下停车场,交通设施服务;停车场;公共停车场,150904,兴业路123弄1-7号新天地南里B1,121.474978,31.219088,,[],[],交通设施,上海市,上海市,黄浦区
B0H6M7HAX9,长宁来福士地下停车场,交通设施服务;停车场;公共停车场,150904,周家桥街道长宁路1139号长宁来福士,121.414155,31.215375,021-62639875,[],[],交通设施,上海市,上海市,长宁区
B00155KUKQ,五原路-道路停车位,交通设施服务;停车场;路边停车场,150906,五原路与乌鲁木齐中路交叉口东140米,121.447393,31.213036,,[],[],交通设施,上海市,上海市,徐汇区
B0HR5ZA56N,复旦大学附属中山医院西院区地下停车场,交通设施服务;停车场;公共停车场,150904,枫林路180号复旦大学附属中山医院(西院区),121.452747,31.198943,,[],[],交通设施,上海市,上海市,徐汇区
B0H6Y7BNUD,静安嘉里中心地下停车场,交通设施服务;停车场;公共停车场,150904,南京西路1515号上海静安嘉里中心B1,121.450570,31.223669,,[],[],交通设施,上海市,上海市,静安区
B00155ND4Y,淞虹路站P+R停车场,交通设施服务;停车场;换乘停车场,150903,金钟路631弄3号(淞虹路地铁站5号口步行170米),121.358911,31.219478,,[],[],交通设施,上海市,上海市,长宁区
B0G0XD1QB6,第一百货商业中心地下停车场,交通设施服务;停车场;公共停车场,150904,南京东路800号C馆B2,121.475268,31.235694,,[],[],交通设施,上海市,上海市,黄浦区
B0J6UALHB3,城隍庙地面停车场,交通设施服务;停车场;公共停车场,150904,昼锦路123号,121.489607,31.224090,,[],[],交通设施,上海市,上海市,黄浦区
B0HR57C5UC,上海长征医院地下停车场,交通设施服务;停车场;公共停车场,150904,凤阳路415号上海长征医院内,121.467603,31.231816,,[],[],交通设施,上海市,上海市,黄浦区
B0KBNSFSIF,上海市徐汇区牙病防治所地面停车场,交通设施服务;停车场;公共停车场,150904,枫林路500号,121.459100,31.189863,,[],[],交通设施,上海市,上海市,徐汇区
B0G0TRGBZZ,徐家汇ITC商场地下停车场,交通设施服务;停车场;公共停车场,150904,华山路1901号One ITC商场落客区(昭平路),121.438431,31.197822,,[],[],交通设施,上海市,上海市,徐汇区
B0LBDCQMLP,上海万象城地下停车场,交通设施服务;停车场;公共停车场,150904,吴中路1599号上海万象城,121.370140,31.170854,,[],[],交通设施,上海市,上海市,闵行区
B0HRL71MLE,上海交通大学医学院附属儿童医院泸定路院区地下停车场,交通设施服务;停车场;公共停车场,150904,泸定路345弄1号,121.387191,31.226237,,[],[],交通设施,上海市,上海市,普陀区
B0KKFCQN59,前滩公园巷停车场,交通设施服务;停车场;公共停车场,150904,钱家滩路12号,121.473886,31.153596,,[],[],交通设施,上海市,上海市,浦东新区
B00156ENCV,梅赛德斯-奔驰文化中心地下停车场,交通设施服务;停车场;公共停车场,150904,世博大道1200号梅赛德斯-奔驰文化中心,121.493246,31.188004,,[],[],交通设施,上海市,上海市,浦东新区
B00157GVIM,瞿溪路-道路停车位,交通设施服务;停车场;路边停车场,150906,瞿溪路503号附近,121.484264,31.202066,,[],[],交通设施,上海市,上海市,黄浦区
B0HR5HALJO,龙华医院停车场,交通设施服务;停车场;公共停车场,150904,宛平南路725号上海中医药大学附属龙华医院(徐汇院区),121.450403,31.187699,,[],[],交通设施,上海市,上海市,徐汇区
B0G0RCCSM0,仲盛世界商城地下停车场,交通设施服务;停车场;公共停车场,150904,都市路5001号仲盛世界商城B3,121.385487,31.106680,021-62605244,[],[],交通设施,上海市,上海市,闵行区
B00155QC3B,南京西路-道路停车位,交通设施服务;停车场;路边停车场,150906,南京西路88号(人民广场地铁站7号口步行70米),121.473292,31.234283,,[],[],交通设施,上海市,上海市,黄浦区
B00156YMUT,上海文化广场地下停车场,交通设施服务;停车场;公共停车场,150904,瑞金二路街道陕西南路225号,121.461422,31.212195,021-54619961;021-64729000,[],[],交通设施,上海市,上海市,黄浦区
B0FFG69ZVY,襄阳北路-道路停车位,交通设施服务;停车场;路边停车场,150906,淮海中路1008号(陕西南路地铁站10号口步行370米),121.456200,31.216848,,[],[],交通设施,上海市,上海市,徐汇区
B0FFHGY328,桃江路-道路停车位,交通设施服务;停车场;路边停车场,150906,桃江路启华大厦南侧约130米,121.449151,31.209482,,[],[],交通设施,上海市,上海市,徐汇区
B0GK7H0CAS,上海来福士广场地下停车场,交通设施服务;停车场;公共停车场,150904,西藏中路268号B2/B3(汉口路进),121.476511,31.232300,,[],[],交通设施,上海市,上海市,黄浦区
B0KUYCUMGU,芒果广场地下停车场,交通设施服务;停车场;公共停车场,150904,龙爱路7号,121.463883,31.160987,,[],[],交通设施,上海市,上海市,徐汇区
B0K1D7E8SF,世博文化公园世界花艺园P5地下停车场,交通设施服务;停车场;公共停车场,150904,通耀路55号,121.471552,31.174393,,[],[],交通设施,上海市,上海市,浦东新区
B0H6R58FJA,豫园鄂尔多斯广场停车场,交通设施服务;停车场;公共停车场,150904,福佑路333号豫园鄂尔多斯广场B1,121.490274,31.228650,,[],[],交通设施,上海市,上海市,黄浦区
B0G0XU1KYJ,中信泰富广场地下停车场,交通设施服务;停车场;公共停车场,150904,南京西路1168号中信泰富广场b2层,121.455239,31.228846,,[],[],交通设施,上海市,上海市,静安区
B0GKCRUKE1,星游城地下停车场,交通设施服务;停车场;公共停车场,150904,天钥桥路580号(上海体育场地铁站3号口步行100米),121.442082,31.184702,,[],[],交通设施,上海市,上海市,徐汇区
B0LRY5VZLR,徐汇万科广场地下停车场,交通设施服务;停车场;公共停车场,150904,沪闵路9191号徐汇万科广场,121.431588,31.157662,021-61198560;021-61210713,[],[],交通设施,上海市,上海市,徐汇区
B0H0LZEJ7C,制造局路584号立体停车场,交通设施服务;停车场;公共停车场,150904,制造局路与西凌家宅路交叉口西北40米,121.484254,31.203908,,[],[],交通设施,上海市,上海市,黄浦区
B0HRR5UVLN,上海交通大学医学院附属瑞金医院地下停车场,交通设施服务;停车场;公共停车场,150904,瑞金医院院内11号楼旁边,121.468280,31.211899,,[],[],交通设施,上海市,上海市,黄浦区
B00155KRPU,侯家路-道路停车位,交通设施服务;停车场;路边停车场,150906,侯家路文化弄小区(豫园地铁站3号口步行430米),121.489386,31.226571,,[],[],交通设施,上海市,上海市,黄浦区
B0H6ZUSDI2,绿地缤纷城徐汇店地下停车场,交通设施服务;停车场;公共停车场,150904,斜土路街道东安路562号绿地缤纷城购物广场B3,121.456618,31.183416,,[],[],交通设施,上海市,上海市,徐汇区
B0FFHTX4IT,漕宝立体停车场,交通设施服务;停车场;公共停车场,150904,虹莘路3579号,121.372096,31.163732,,[],[],交通设施,上海市,上海市,闵行区
B0JGRR7W0U,MOHO地下停车场,交通设施服务;停车场;公共停车场,150904,江宁路699号,121.448177,31.238479,,[],[],交通设施,上海市,上海市,静安区
B0G09UPDLF,虹桥南丰城地下停车场,交通设施服务;停车场;公共停车场,150904,遵义路100号虹桥南丰城,121.408159,31.206792,,[],[],交通设施,上海市,上海市,长宁区
B0G0LCI1TB,上海恒隆广场地下停车场,交通设施服务;停车场;公共停车场,150904,南京西路1266号恒隆广场B2,121.453372,31.227562,,[],[],交通设施,上海市,上海市,静安区
B0GKXZDU1T,金虹桥商业广场地下停车场,交通设施服务;停车场;公共停车场,150904,茅台路179号金虹桥商场(娄山关路地铁站3号口步行340米),121.402860,31.208255,,[],[],交通设施,上海市,上海市,长宁区
B0G0X526LP,久光百货地下停车场,交通设施服务;停车场;公共停车场,150904,南京西路1618号久光百货(静安寺地铁站出入口步行200米),121.445647,31.224301,021-32174838,[],[],交通设施,上海市,上海市,静安区
B00155HPNU,世纪广场停车场,交通设施服务;停车场;公共停车场,150904,九江路518号(进口靠近福建中路),121.480288,31.235143,,[],[],交通设施,上海市,上海市,黄浦区
B0H67A1NCS,世博源3区停车场,交通设施服务;停车场;公共停车场,150904,世博大道1368号世博源3区,121.492056,31.183126,,[],[],交通设施,上海市,上海市,浦东新区
B0H2G7U7RN,天津路-道路停车位,交通设施服务;停车场;路边停车场,150906,天津路与龙泉园路交叉口东40米,121.479020,31.236845,,[],[],交通设施,上海市,上海市,黄浦区
B0GKMRS9I2,莘庄维璟印象城地下停车场,交通设施服务;停车场;公共停车场,150904,莘庄镇七莘路1507号维璟广场B1,121.363706,31.130315,,[],[],交通设施,上海市,上海市,闵行区
B0015721UB,上海八达停车库管理有限公司南京路车库,交通设施服务;停车场;停车场相关,150900,浙江中路288号(人民广场地铁站14号口步行360米),121.478971,31.234428,021-63600660,[],[],交通设施,上海市,上海市,黄浦区
B00156YLI7,思南公馆地下停车场,交通设施服务;停车场;公共停车场,150904,思南路53号思南公馆酒店,121.469056,31.213353,,[],[],交通设施,上海市,上海市,黄浦区
B0KK4AUPVN,国际传媒港M地块地下停车场,交通设施服务;停车场;公共停车场,150904,龙腾大道2171号国际传媒港,121.462941,31.159183,,[],[],交通设施,上海市,上海市,徐汇区
B0GKVA33AO,晶耀前滩北区地下停车场,交通设施服务;停车场;公共停车场,150904,平家桥路50弄(东方体育中心地铁站4号口步行180米),121.477955,31.152673,,[],[],交通设施,上海市,上海市,浦东新区
B0GKKCXU57,外滩SOHO地下停车场,交通设施服务;停车场;公共停车场,150904,新开河北路10号外滩SOHO(豫园地铁站7号口步行390米),121.494110,31.229949,,[],[],交通设施,上海市,上海市,黄浦区
B0GKC5TBAX,世博源地下停车场,交通设施服务;停车场;公共停车场,150904,世博大道1368号世博源,121.492099,31.183016,,[],[],交通设施,上海市,上海市,浦东新区
B0G095QLMU,LU·ONE凯德晶萃广场地下停车场,交通设施服务;停车场;公共停车场,150904,徐家汇路268号LU·ONE凯德晶萃广场,121.477248,31.210587,,[],[],交通设施,上海市,上海市,黄浦区
B0KUPS2OAM,复旦大学附属肿瘤医院徐汇院区地下停车场,交通设施服务;停车场;公共停车场,150904,东安路270号复旦大学附属肿瘤医院(徐汇院区),121.452173,31.191211,,[],[],交通设施,上海市,上海市,徐汇区
B0IGTCKWG9,上海千古情景区停车场,交通设施服务;停车场;公共停车场,150904,世博大道1750号上海千古情景区,121.483284,31.185731,,[],[],交通设施,上海市,上海市,浦东新区
